,content,num_like
80,"三四年级的时候玩了第一部现在快高考了，当年同学们都在玩奥拉星赛尔号，我算是比较幸运生在一个较为富裕的家庭，可以在ipad上玩到这么多优秀游戏，算是为我日后对主机游戏的热爱埋下伏笔吧。
记得最后一个boss是拿着无尽之剑的，打了很多次打不过，每次都是刮到残了，我的盾牌也爆了，就用戒指收尾，结果没想到这boss后面半管血好像要厚一点，打得我心态爆炸（所以后来我可以以良好心态玩黑魂[笑哭]），靠着路上打小怪的钱早就解锁无尽之剑了，用boss的剑打boss还是打不过就弃坑了，算是一个遗憾吧，初中在海马商店看到了3，刚进去就被震撼到，画质和当年第1部完全不是一个等级的，不过也因为学业没有继续玩下去，过了几年想要回味一下的时候已经找不到了，常常怀念当初单纯地打游戏打几十个周目的感觉，直到今天我才知道这部游戏发生了什么，实在令人叹息！
除了无尽之剑，当年的永恒武士，地牢猎手，浴火银河还有其他一些Fps（有个叫星际什么的忘了，特好玩，图标是个科技头盔）都十分优秀，和老爸你刷一点，我刷一点，连逛app store都变成一种乐趣……这些老游戏真的成为我童年的美好回忆，致敬。",14
81,很喜欢一句话，玩游戏就像选朋友，什么样的人玩什么样的游戏，那么是先有垃圾玩家玩才有垃圾厂商做垃圾游戏，还是先有垃圾厂商做垃圾游戏才有垃圾玩家玩,9
82,中国游戏发展道路就是氪氪氪，有钱就能爽，每个游戏你有钱就是爷，体验着永远一个样的乐趣和优越感，不会有什么惊人的大作！,3
83,我推荐聚爆，即便是是今天依然是一款相当出色的游戏,4
84,混沌与秩序当初也相当不错,46
85,@腾讯 出来挨打，千刀万剐,10
86,敖厂长你大圣归来的视频呢 我来考古 毕竟传世经典,3
87,腾讯就没一个好游戏,9
88,当年在iPhone4s上玩的欲火银河2，真是非常好玩，有人玩过吗[脱单doge],56
89,囧的呼唤终于做到一款我玩过的游戏了……这是说明00后终于也老了么……[大哭][大哭][大哭],20
90,看到无尽之剑直接来句tx司马,3
91,当时初中高中玩无尽之剑整个人都被惊艳到了，那时候做梦都希望敖厂长讲一期，这么好的游戏现在都玩不到了，tx还搞了个无尽之剑：命运搁那自动打怪[大哭]垃圾tx呜呜呜(┯_┯),39
92,无尽之剑，Cydia，八门神器还有谁能记得[大哭][大哭][大哭],77
93,看完这个视频突然激活了我的回忆，想问问有没有人知道一个游戏，小时候看发小玩过（不过他肯定已经忘了[doge]），主线应该是点火（通关后出来一圈火种，然后点亮一个，我还记得当时他重复打一关以为能点更多...），印象比较深刻的一个场景是在高塔上射箭穿过火堆点燃洞口的草丛才能进去，但不确定是不是解密，战斗中的操作方式有点像无尽之剑，不过左右就是移动不是闪避，要绕圈到敌人背后（不一定都是背后）打弱点，弱点应该是白色光点，主角用的剑好像可以换属性,8
94,泪目了，这么多年终于有人说这个事了,2
95,先玩的无尽之剑二，通关后，再去玩无尽之剑一，一次通关[笑哭]，然后无尽之剑三还没玩完，ipodtouch就被老师没收了[大哭],2
96,手机游戏以前也出现过质量上乘的游戏，大型单机在拇指玩可以说是头牌，都是破解版，那个时候版权意识不强，我相信95后都有不少玩过破解游戏，但是换句话说即便没有中国市场，那些海外的手机游戏大厂该倒闭一样倒闭，当时最大的限制不是掏钱不掏钱的问题，而是谷歌被踢出国门了，只有苹果商店开放后出现了一批好玩的游戏，国产手机游戏那个时候还都是些垃圾，以后国产手游也不太可能出现次世代的大型单机了，毕竟充钱买数值谁不喜欢呢。,11
97,嗷翻译怎么不接着说genshin了呢,3
98,2014年以前在手机上玩过现代战争系列，地牢猎手系列，极品飞车系列，混沌之戒系列，阿瓦隆系列，浴火银河2和无尽之剑等精品单机游戏，2014年开始以腾讯为代表的厂商大量生产氪金手游，单机为主的时代一去不复返,2
99,大家给自己喜欢的游戏充钱就好了，648遍地走，腾讯赚的盆满钵满，这些都是市场的选择，是消费者们的选择。所以也不要对现状或者对腾讯有什么不满了，这也是消费者自己导致的。,2
100,woc太棒了，这辈子最怀念无尽之剑，终于有人解说了[微笑],2
101,以前在iPad上（似乎是iPad独占）玩过一个叫辐射岛的游戏，以辐射僵尸为背景的单机生存开放世界，画面画质非常惊艳，细节也非常丰富，剧情通关后甚至能联网和其他玩家一起探索那个世界，并且该作品的游戏公司开发了很多不错的手游，可惜现在也下架了[大哭],2
102,不是做买断不赚钱，是做氪金抽卡太赚钱，逼得大家都去做氪金游戏。好游戏以后肯定还会有，但不可能还有那么高的性价比了,2
103,总有人管人家玩什么游戏😅二极管不如先找个厂上班,2
104,现在的手机性能很强大了，但是我们再也玩不到这么高质量的手机游戏了，唉[大哭],3
105,"为什么现在打开APPstore清一色的都只有免费游戏，或者标个一元象征性收费的游戏甚至软件呢？
要不是敖厂长的视频我都快忘了，当时pvz45元，无尽之剑45元，甚至一个天气时钟都可以卖到18元。所用苹果用户都会下一个类似优惠提醒的软件，哪些限免了，那些降价了。当时甚至还只能用信用卡付款，还不支持银联。但即便如此不方便，快乐确依旧如此真实。
最后悔的怕不是把iOS更新到7了吧，无尽之剑，现代战争，通通不适配。所以这些记忆就尘封在那个苹果ID里，那个我注册时填了曼哈顿第五大道地址的美版apple ID里。",6
106,怎么说呢，我希望一些玩家就算你不喜欢某个游戏请别去攻击玩家，游戏嘛，自己喜欢就行，不管氪金也好买断制也好，自己快乐就行，玩个游戏还被别人指手画脚的，很恶心的[呆],2
107,爱疯4玩？爱拍得2才爽翻好伐,7
108,其实还有很多这种游戏 蝙蝠侠黑暗骑士 现代战争3   4 死亡扳机1  2 近地联盟先遗队1 2 3 超凡蜘蛛侠1  2 当年有幸都玩过不过从16年后就不玩手游了  现在看来是个非常明智的决定  铺天盖地的氪金游戏把人当玩物刺激他们消费我是感到非常恶心 在我眼里手游不仅没有进化反而退步  现在的画面都比不过10年前的手游 反正我就是对这些公司很失望,2
109,三代里面天文台有彩蛋，进去后有一个五百级的和工匠赛瑞思一个时代的人，把他干趴下可以领一套工匠套装，我记得是有三个还是四个全能控插宝石,7
110,我就知道，评论区全是原神，3a 单机 手机，这几个关键词一出来，评论就来了，不亏是原神效应[吃瓜],2
111,都是tx黑关公黑我们米圣人[大哭],2
112,其实买断制和应用内购买都不过是不同的赚钱方式而已，并且各自的人有各自的喜好，我喜欢买断的，但别人玩应用内购买的我也不反对，甚至只要它够好玩，我觉得也可以一试（个人看重游戏好不好玩），比如一些格斗游戏（很多都会有抽卡机制） 。反正我不充钱都能玩得下去那没问题，那种你不充就不可能有游戏体验的我才不喜欢。而对于一些为让人们充钱就不把玩家当人看的行为，比如随意封号，玩家充钱后，把难度调高逼玩家再充的（DNF），是需要我们一起抵制的。反正你给我基础的游戏体验，而氪金能增强这体验就可以，要有个度。现在有一些PC单机做得就可以。而抽卡一类的更要控制好度。（还有国内一些打扑克的手机游戏建议加个时间限制）,2
113,评论里的人很搞笑，买断制就是好游戏，抽卡的就不是好游戏，驰名双标吗？我就很喜欢原神，我玩得很开心。,239
114,除了无尽之剑，弹幕里提到的近地联盟先遣队和混沌与秩序都很惊艳，这几个游戏的缺点就是当时拿iPhone4玩一把就要去冰箱里降温了,2
115,"有些厂子有能力做3a了但已经走不出舒适圈了
玩游戏对大部分人来说也只是为了弥补社交属性规划业余时间满足心理需求
导致畸形到离谱的定价到底也是一个愿打一个愿挨
说到底国内目前大环境做游戏基本都是闻着味过来捞💰的管你说的慷慨激昂我又不赚💰就算赚了又没别人赚的多那我凭什么做
氪金抽卡毒瘤遍地还是玩家惯出来的想改变也为时已晚
更别说从古剑三帕斯卡来看某些玩家的购买力也只停留在嘴上",2
116,现在骂tx还有赞吗？,254
117,有幸成为那少数玩完3部曲的玩家。[笑哭],2
118,抽卡手游的本质就和3a玩法矛盾……,2
119,说到底，全是资本家的隐阴谋，先把人都洗脑成“玩游戏不玩内核只玩和别人攀比”这样的状态，把玩家从“通过内核获取快乐”变成“和别人攀比”获取快乐，之后就开始搞各种氪金游戏，内核可能都是几十年前的概念，但多了一条可以通过氪金获得的所谓“快乐”,2
120,互联网是有记忆的，不是所有人都在沉默。对吧？厂长,2
121,企鹅：你干脆报我身份证号得了[doge],11
122,手机跟3A出现在同一个句子里就尼玛离谱[OK],36
123,还没点进来就猜到无尽之剑了，DNA真的直接动了，iphone4 yyds！,2
124,无尽之剑三部加起来通过了10几遍（虽然也很少了），小说也看了好几遍，没人忘记这款游戏太高了，epic后面在堡垒之夜里加入了无尽之剑以此纪念这款经典游戏,2
125,不知道有没有人在ios上玩过一款叫《共和国》的游戏，和无尽之剑同一时期的，也是一款很震撼的游戏，就是没有中翻，但小时候玩的很震撼,7
126,不是厂商培养用户，是用户培养厂商,7
127,"囧的呼唤B面 系列感谢大家的批评和监督。
视频本质其实为娱乐休闲视频，勿作为科普视频参考，更不是什么所谓的硬核视频。
本期视频文案部分的客观事物内容参考wiki百科和百度百科，引用百科参考词条包括：infinty blade1 infinty blade2 infinty blade3 无尽之剑 帕斯卡契约 iphone4 无尽之剑命运
本期视频引用画面出处来自
0分05秒-0分25秒 素材来自于苹果2007ipad官方发布会
0分43秒-0分55秒 素材来自于infinity blade I发布视频
9分26秒-9分32秒 Iphone4官方发布视频
10分35秒-11分03秒 来自于网络其他玩家游戏视频，非本人录制
视频中动画画面来自YOUTUBE、新闻画面来自WIKI和社区百科================================ 
除此之外视频中的游戏画面分别为自己和团队成员毛豆在电脑平台录制 使用摄影机对准实机画面进行屏摄 使用FC模拟器,街机模拟器,GB模拟器，GBA模拟器录制 今后在这类视频制作中会愈加规范，用了别人的画面会标明引用来源并作出感谢。使用了模拟器或者在哪些地方通过其他手法施加的小招也会有清楚的解释。 感恩视频中使用的网络图片素材，这期视频也希望大家能够喜欢",32
